Id,Prediction
32728,4437172.389999842
32729,3409043.59802588
32730,5737467.698623915
32731,6734819.5802516425
32732,2848366.144339022
32733,4561351.64785481
32734,3147178.827497096
32735,3372236.254396141
32736,4063874.670932969
32737,5131990.780676918
32738,4955174.528193589
32739,1797817.0660982965
32740,3118513.474790561
32741,4687003.316712629
32742,5200086.042548029
32743,2776357.8376045446
32744,6546085.386022738
32745,3732420.569574274
32746,4048344.499133154
32747,4674393.8485704055
32748,3928283.4043790973
32749,3622454.031169516
32750,2728141.294572932
32751,4218847.698416782
32752,4451698.015641812
32753,4173702.0936313043
32754,3908640.594583757
32755,4207828.932641802
32756,3026668.7839782173
32757,3230983.2830209956
32758,4086320.7331212275
32759,3826032.8852873775
32760,4105167.8983577685
32761,4425524.041028367
32762,2707274.162197069
32763,5227866.492494705
32764,2647778.4956993875
32765,5912647.802460672
32766,4280806.076464926
32767,4319709.438284069
32768,3451643.9616598007
32769,4123589.212916714
32770,3175129.724240073
32771,5359507.815094598
32772,3868723.5312825954
32773,3151311.754617015
32774,4711095.714952056
32775,3733453.1472924924
32776,5453304.594378053
32777,3198214.1526022647
32778,5299365.466268184
32779,3958288.982819612
32780,4500555.018156021
32781,5195542.9860727945
32782,4150545.2891360945
32783,4513535.182846249
32784,3224868.464351487
32785,2569836.631943757
32786,5928952.041088084
32787,7169099.783813274
32788,4384458.755786377
32789,4118005.2436056817
32790,4200073.461651754
32791,4613693.719438184
32792,5826993.939884531
32793,3344202.1848644232
32794,3592326.876240772
32795,2010073.4015586604
32796,5559374.359906727
32797,4416793.058736735
32798,4937910.667814252
32799,2544771.2385794134
32800,3600219.0981908506
32801,4937738.421514971
32802,3484688.822291826
32803,3089371.8221312887
32804,6614003.147733286
32805,3198214.1526022647
32806,1949976.368660958
32807,5352716.693525867
32808,3646757.8789107087
32809,4535336.333999964
32810,5128776.455164154
32811,4551611.42992769
32812,4716577.611495882
32813,3634758.353942016
32814,3756003.914641539
32815,4896948.852243392
32816,3347125.1159100034
32817,3528363.6586244493
32818,4470643.100736412
32819,6192852.021282306
32820,2638018.144602847
32821,4816086.389962003
32822,4331633.455254081
32823,4731749.669845742
32824,3423514.8153935415
32825,3121296.865983783
32826,4256390.179542363
32827,3355635.637583064
32828,3897934.1903280485
32829,3491817.1102735023
32830,2587575.17869462
32831,1998187.1644998866
32832,2723316.9783098577
32833,4598198.716755695
32834,4173702.0936313043
32835,2909567.6343972716
32836,3846949.399503458
32837,2556964.526034136
32838,2560398.068128315
32839,3688294.9006496305
32840,2746017.6583881746
32841,3947536.005902722
32842,4094240.505846405
32843,2387040.8915153793
32844,4004821.1618043254
32845,3302325.8802876147
32846,3482043.0502880462
32847,4781379.637568264
32848,4485257.378507098
32849,4335731.117326531
32850,4910774.934271419
32851,4152564.551501662
32852,1822585.4644245855
32853,4954887.263351382
32854,2969822.0242719604
32855,4200860.839606491
32856,4657964.629581964
32857,2574180.4677055003
32858,3952281.114559841
32859,3675420.63423425
32860,3791898.951241045
32861,2953789.9988037325
32862,2592559.197898371
32863,4182143.9385225126
32864,2637183.805727178
32865,4209942.817052276
32866,4088061.1377727324
32867,2488213.3753497037
32868,4303213.929842344
32869,3689941.3460122487
32870,4373472.00823846
32871,3756553.9221428083
32872,2540380.505897595
32873,5834686.437259721
32874,2829820.5356135364
32875,4744001.191725713
32876,4570754.385138936
32877,3872272.4550875328
32878,3841047.485690517
32879,3379951.451000668
32880,5057429.627251256
32881,3014096.9431645963
32882,1925673.8774033869
32883,3624753.426226
32884,3302325.8802876147
32885,8562404.053041365
32886,5125021.848720659
32887,4718652.468448549
32888,3578001.4345856807
32889,4480107.989649379
32890,6582953.190590898
32891,5170053.230303431
32892,5608210.230310218
32893,6838747.708069288
32894,4267250.1727657225
32895,3403199.5349765564
32896,4989424.861777365
32897,4352766.704875122
32898,4463761.399026774
32899,4053366.8114334513
32900,3726614.6188032418
32901,4657969.214077294
32902,4066730.9953787387
32903,4962647.222376213
32904,4933226.074326866
32905,3970150.175212523
32906,3990522.1379087023
32907,3595695.2924038176
32908,6290226.036482869
32909,4654859.699648873
32910,4703823.505989793
32911,7680322.071704983
32912,4698372.255390643
32913,3709991.9075993067
32914,3467392.3374278788
32915,4024024.221229062
32916,4176386.9929210613
32917,4202622.508927937
32918,4549276.807091765
32919,2855120.416727389
32920,2489649.9077399718
32921,3342472.955655709
32922,4059931.1694626603
32923,5205614.3022827385
32924,4251133.083143229
32925,4245418.201122113
32926,5180581.716522265
32927,3687220.534709835
32928,5565360.836641481
32929,4872514.762599183
32930,3181795.5680611
32931,2845603.5357757714
32932,2852684.2313378532
32933,3670837.4324940834
32934,3704070.9409502083
32935,4652439.29919896
32936,3917421.2523096935
32937,4388911.001995398
32938,4749891.379134963
32939,3552530.279304341
32940,4518696.484411088
32941,4797196.826975618
32942,7816902.301336287
32943,2720810.6222840683
32944,4599270.90280254
32945,3085573.5805200287
32946,2516424.5380610726
32947,4832333.425972858
32948,3443688.966985084
32949,5348077.453889995
32950,3223709.568078471
32951,4072478.548952193
32952,2978651.9161448698
32953,3978395.893796159
32954,3602942.698727871
32955,4672654.4281952735
32956,4444710.682236869
32957,3742564.5876035444
32958,4171821.653162322
32959,3649348.86057951
32960,2947127.4493557126
32961,2591363.855902869
32962,4374546.494405334
32963,4120993.208756987
32964,3668522.4653794663
32965,5212594.061128948
32966,3834968.8543053744
32967,3623286.186916057
32968,3025543.1694275998
32969,4587703.808942952
32970,3193921.654633036
32971,3978360.538103242
32972,3832900.0285467426
32973,6648002.320329678
32974,5803532.027167452
32975,4695093.622756917
32976,4174252.656008882
32977,2860219.1020329813
32978,2894942.4794598725
32979,3663514.1006862326
32980,3078600.982284073
32981,3912982.5132411323
32982,3062736.7126552514
32983,2811344.893628871
32984,4089414.0323036294
32985,2797307.244946226
32986,3914073.586494266
32987,3638346.10832809
32988,4425842.529002608
32989,4233686.644763309
32990,3405985.392904519
32991,3361721.5911549022
32992,4206388.619608957
32993,3753022.29245251
32994,5388071.001472459
32995,4385782.001207482
32996,3816931.5074439407
32997,4418053.068692853
32998,2124501.7703332365
32999,3124599.0388262086
33000,4500696.957497618
33001,5197297.827989056
33002,3157715.0720459647
33003,4356217.358771042
33004,3842513.730056147
33005,3068945.159533352
33006,3833638.2302283556
33007,4562451.697968877
33008,4582898.285415195
33009,5322124.872549411
33010,3991417.9243502105
33011,4935605.318097818
33012,4386380.681201381
33013,4211689.141806573
33014,5096327.598984018
33015,3697069.70507189
33016,3862249.343838216
33017,2577006.409259981
33018,3821853.8626367957
33019,4041794.7105230405
33020,2949613.5318495026
33021,2592559.197898371
33022,4767763.978563747
33023,4716015.206523577
33024,4474241.337380698
33025,2868403.4120577965
33026,4072849.8589978367
33027,4978135.658101748
33028,4915992.724516259
33029,3456589.747198811
33030,5568290.088446564
33031,3676676.6633194597
33032,4277634.244571347
33033,2295219.472308679
33034,1830538.9303286846
33035,5925404.484830484
33036,3679110.445689489
33037,2583453.2955747372
33038,5365123.2758774
33039,3884579.7489966117
33040,6624263.458756281
33041,3501598.2017194773
33042,4719277.711824394
33043,3856336.280206212
33044,4304732.248689198
33045,4459637.034096304
33046,3863321.780203356
33047,4583267.546164864
33048,4134240.0565382387
33049,4176230.0484801093
33050,4005884.738132566
33051,3801891.8493507025
33052,1819951.3351447466
33053,3126262.246083925
33054,3808589.9312140634
33055,3835355.8166216803
33056,4089041.696345655
33057,5667453.5332683455
33058,4491013.9289926775
33059,3222870.3365028016
33060,3572065.303163722
33061,4257214.583105949
33062,5912647.802460672
33063,3772289.1402480355
33064,4173421.3111621994
33065,4807618.880953237
33066,4134175.8346438915
33067,1992675.603480952
33068,4480552.468477227
33069,5912647.802460672
33070,6297177.375273145
33071,1728452.593796885
33072,3398797.2112471713
33073,3630094.325347973
33074,2972877.092654044
33075,4044244.213835859
33076,3159029.040424367
33077,2387814.1919697993
33078,4390517.317585109
33079,3260308.240857746
33080,1810873.4460788236
33081,5064981.028867749
33082,6145484.921043575
33083,5126502.892578215
33084,4010629.227681735
33085,3494195.5090499017
33086,4000573.2363703134
33087,5107526.533669893
33088,3088324.697694367
33089,4617169.842867543
33090,4719277.711824394
33091,4398002.834654674
33092,4606931.718450002
33093,4273695.2733357465
33094,4127729.707950371
33095,4638219.878554261
33096,3103399.3267524377
33097,4765266.446885952
33098,4413345.296206064
33099,4240728.4058590485
33100,3515207.8563594087
33101,4314903.818690595
33102,2624594.066617444
33103,4147080.8507552925
33104,3512515.4591775574
33105,3573062.1028809156
33106,2017479.6415376724
33107,4543643.895979613
33108,3301297.8808312067
33109,3255345.0779907084
33110,6387922.618020962
33111,4424594.134536552
33112,4269690.839425798
33113,4496486.585112952
33114,5380627.52437293
33115,2680316.078201517
33116,2637073.280660483
33117,4403697.405646266
33118,4211849.913023339
33119,3463330.9166234606
33120,1819150.5512446775
33121,4497515.46360962
33122,4046425.252266043
33123,3758116.007987509
33124,4120700.855018598
33125,3737717.738063292
33126,4094871.9483694253
33127,5008527.828290242
33128,3071366.3907303563
33129,4393393.462020146
33130,2975865.345150773
33131,3616689.568782157
33132,3431129.323778685
33133,2939940.3081365707
33134,4792580.346073468
33135,3355482.1980034495
33136,3945356.9449417563
33137,2925320.216916163
33138,4440185.188818029
33139,5196016.20815581
33140,4114707.2868846604
33141,4225163.707076192
33142,4631245.345245353
33143,4676121.150388316
33144,2856617.4482911285
33145,6410582.842203088
33146,4272980.8375504315
33147,4812250.438562661
33148,4930773.5913238395
33149,2689812.725807044
33150,9283613.2529665
33151,3088524.6411264115
33152,4569820.621947188
33153,5614081.5122702485
33154,5013821.148924984
33155,5378261.457644184
33156,5546408.785675812
33157,7825635.991859
33158,3418449.716818631
33159,3797321.345843064
33160,3731575.6533559584
33161,3646252.016852312
33162,3967281.8229644946
33163,5295926.584630604
33164,2552261.8556648223
33165,5453304.594378053
33166,2969822.0242719604
33167,3709051.5980376336
33168,4009201.5221502683
33169,4438043.80840957
33170,4520444.484678491
33171,4486206.345910232
33172,2433777.4598234883
33173,4075468.5498252898
33174,5184835.113615789
33175,4293945.271420237
33176,3249766.4635623787
33177,2033894.152763927
33178,4334864.633142606
33179,3448734.4643887896
33180,4488479.7509879125
33181,3779563.4674982023
33182,3351462.981906091
33183,3940069.698385255
33184,3655705.65650485
33185,3045538.9786596457
33186,4018618.6392505546
33187,5225006.898015782
33188,4408731.770480312
33189,2406554.358925484
33190,3105122.4357846915
33191,5385731.38915432
33192,3460381.37013542
33193,3515513.748637363
33194,4428843.4186598705
33195,3699887.348145883
33196,3277248.702766343
33197,4937306.879380578
33198,3737107.1462626997
33199,3800352.7502564536
33200,4263787.878018447
33201,3679831.152927497
33202,3863672.443601871
33203,3627060.854448051
33204,4391717.287331007
33205,4149865.8896112153
33206,4716015.206523577
33207,5700549.891058814
33208,4449203.675748564
33209,4062785.4042536635
33210,4591661.929945502
33211,2727556.463735461
33212,4527800.843376619
33213,4142677.815471404
33214,5017899.688760793
33215,3736566.440878771
33216,4635584.720547891
33217,4694324.457974855
33218,6155953.846689545
33219,2124501.7703332365
33220,3525541.4863147815
33221,4702500.817066106
33222,3395926.5955857825
33223,3498278.967508271
33224,2442998.425362077
33225,4131632.992949923
33226,4087644.3301960058
33227,5596742.7653948115
33228,1955486.396257988
33229,4709951.209011102
33230,4749628.09040727
33231,4300701.051822139
33232,2853211.420831186
33233,4005541.15932369
33234,3102638.957920633
33235,3851788.8837242476
33236,3866210.5431157607
33237,1924648.7144744496
33238,5616033.163269772
33239,5178338.473959453
33240,5776765.855535532
33241,3918995.1549155237
33242,4942635.534163096
33243,5279413.202034367
33244,3351462.981906091
33245,3812197.594869777
33246,6106261.514449411
33247,3742436.7914368147
33248,4073591.2519686953
33249,4986365.474950529
33250,6901967.284401813
33251,5212523.253426472
33252,4507053.550583933
33253,3262987.131070123
33254,3095192.9855443966
33255,3760224.843788308
33256,6660285.112325316
33257,3951461.0821587374
33258,2042093.7404638438
33259,5503509.177155573
33260,2878698.785092854
33261,3681890.2044477197
33262,4822003.490607057
33263,4727719.236707286
33264,5641288.089346341
33265,3392638.098658115
33266,4634968.566516981
33267,3995215.4173236666
33268,3231314.100039256
33269,3434256.767978415
33270,4902708.809788002
33271,5971668.0272930395
33272,4266338.563305255
33273,3909225.5316291596
33274,2160714.513415967
33275,4535154.676523916
33276,4587370.273118235
33277,3264502.947766722
33278,4364555.991823554
33279,4918103.076226215
33280,3888833.489276203
33281,4630747.919627176
33282,4799367.090575591
33283,2399828.512440729
33284,5023698.088371027
33285,5158594.349059008
33286,4644449.749220665
33287,2280384.5611876976
33288,3732416.0731346556
33289,2571599.6404883265
33290,4396408.953125032
33291,4559187.590961067
33292,4967769.2268801965
33293,4009201.5221502683
33294,4122718.343057182
33295,2914999.338624449
33296,4083068.0208413354
33297,3549601.1343844356
33298,7043857.697060976
33299,2508727.6688851733
33300,7786254.153490469
33301,1851183.3825478468
33302,2615487.6816659905
33303,1818999.147705867
33304,4350820.3086658325
33305,2626788.885973643
33306,3400863.071588744
33307,4176386.9929210613
33308,3444853.9538204353
33309,5074989.403274109
33310,3971795.6701456807
33311,3138625.3525244207
33312,2362585.3563707774
33313,4954983.923916022
33314,4406658.8197495155
33315,3643405.8622598867
33316,5134942.479210054
33317,4181194.435045929
33318,3332474.683290168
33319,3464672.2863693833
33320,4881017.050848648
33321,3234265.554335985
33322,4653852.182978239
33323,4328124.634192826
33324,3051870.820938884
33325,5678433.878386568
33326,4037102.820175152
33327,5390983.957773887
33328,2362585.3563707774
33329,5178905.58202584
33330,4513664.6625460675
33331,5990795.521789434
33332,4248074.279395598
33333,4468065.479813013
33334,4648839.852432588
33335,3491737.8995513893
33336,4898860.627837905
33337,3757721.574270529
33338,2576446.8156347387
33339,3115823.913989358
33340,2562154.89263508
33341,3750605.3656760836
33342,4553228.492664043
33343,4260583.558788327
33344,1956616.7934410083
33345,3800273.657006242
33346,2329279.102120184
33347,3589156.6330404845
33348,4390928.143671558
33349,2385170.0531450994
33350,6104691.3542548865
33351,1976298.287929209
33352,5061773.855825791
33353,3382442.7108838446
33354,4697280.062235603
33355,3707088.5592438783
33356,3189564.568185612
33357,7256576.802933913
33358,3143320.656696847
33359,3990148.7064099265
33360,2089193.412328085
33361,3969281.2321216566
33362,4446234.340161519
33363,3679110.445689489
33364,2781494.538050459
33365,4063820.5832939036
33366,3989757.442660176
33367,3749939.9598205504
33368,4232374.749150756
33369,4564925.577936405
33370,3704858.693465876
33371,4548407.658274736
33372,5210791.014602687
33373,3630094.325347973
33374,4271396.92463933
33375,2959318.3502022973
33376,3256847.549337092
33377,4400083.892720196
33378,3348102.6499010404
33379,5118795.644867219
33380,1925673.8774033869
33381,3552493.423423305
33382,5424824.667514272
33383,3725810.4462819174
33384,4236890.571136528
33385,4652439.29919896
33386,4710791.802029856
33387,4401272.923187716
33388,5793540.698802531
33389,4142541.421467263
33390,4087539.349542375
33391,2595334.1932297484
33392,4608564.056274203
33393,6362453.591687153
33394,4163531.892330044
33395,4335649.710459832
33396,3553158.559238899
33397,3831330.6357470406
33398,3467648.9754788587
33399,4211849.913023339
33400,3730449.5649350677
33401,3497069.48278672
33402,4513215.052543711
33403,4792397.863826189
33404,7308302.864133663
33405,2775791.6546255257
33406,3198354.514020702
33407,3261395.7320243753
33408,3524318.364486907
33409,4866876.746077296
33410,4481978.136401506
33411,3229739.0133601744
33412,4194626.94489716
33413,4236824.140607994
33414,2561774.026974259
33415,3519935.8943778593
33416,3716385.108035896
33417,3440866.9636752936
33418,3953406.684103669
33419,3928004.188463919
33420,6335617.819733166
33421,4196111.459652189
33422,4640177.729924656
33423,10629737.477085445
33424,2851667.2847189126
33425,4451122.662084887
33426,2488550.2076706337
33427,3767327.8887056056
33428,1818999.147705867
33429,4296357.089758313
33430,3592597.9371098196
33431,5559357.5388836
33432,3193127.6931372345
33433,4102695.5279491665
33434,4366096.551515078
33435,4492750.2917019585
33436,4799025.5667969445
33437,3378630.4166763714
33438,3921887.9284286853
33439,4979278.434127165
33440,4823321.527208854
33441,4590319.606781076
33442,4776722.806706134
33443,6648002.320329678
33444,2645265.951674313
33445,4157947.39226311
33446,2033130.2835777276
33447,3756553.9221428083
33448,2439053.608425935
33449,4306917.92141282
33450,5700503.691255061
33451,5630200.633424921
33452,6021235.841032674
33453,3169676.0776247308
33454,5999792.262154508
33455,4329797.620879592
33456,4385782.001207482
33457,2102679.5019691493
33458,5172033.879664578
33459,4136660.319440773
33460,2588288.616017109
33461,3668876.841633055
33462,4824149.397524786
33463,3069847.996382664
33464,5872052.854708967
33465,4229297.043433472
33466,3816287.4718346726
33467,3990148.7064099265
33468,2390642.9330297145
33469,3905785.475173114
33470,3055575.193949257
33471,3351462.981906091
33472,3636795.215214096
33473,4137863.187702567
33474,5182084.391699256
33475,4593786.606421189
33476,4780068.282044109
33477,1758215.3127042758
33478,4647817.824479031
33479,4625194.767549051
33480,4415195.374254477
33481,4592255.007490333
33482,2219689.204260169
33483,2598466.536586686
33484,3055575.193949257
33485,4028620.31025736
33486,4992811.426711001
33487,7288024.4808249995
33488,4967223.9858614
33489,3810143.9366280716
33490,4573938.074867796
33491,2963233.157398143
33492,4886368.57933204
33493,4991805.495911167
33494,5024853.214464262
33495,1858882.2269194222
33496,3383269.311608335
33497,4507181.643977168
33498,5082402.01923546
33499,4317380.247108728
33500,4300166.097442631
33501,4751919.753481942
33502,5153982.134060184
33503,4451698.015641812
33504,2557263.4426679877
33505,4611591.518730243
33506,2231043.9185117646
33507,3522232.1176909944
33508,4646280.4715500325
33509,2625232.07512683
33510,6179262.612175852
33511,4527500.086495699
33512,5693922.528880286
33513,3342193.3120153514
33514,2509584.79105217
33515,6494585.726371806
33516,2435525.4116181945
33517,3260561.646328252
33518,3611199.632662436
33519,3962938.319169987
33520,4098211.7105075773
33521,4674831.897453229
33522,2601162.739472306
33523,4989936.283697103
33524,2936926.2353179166
33525,4868129.33494238
33526,4659452.656361332
33527,3437631.78607661
33528,6311451.727192746
33529,4232634.473652463
33530,4848569.924327398
33531,2529237.402228795
33532,4321757.578456546
33533,4980603.16909016
33534,4498773.382297128
33535,1858882.2269194222
33536,4515650.804324934
33537,3637982.7695426866
33538,2197740.756488425
33539,3778653.555869207
33540,5804793.4912604205
33541,2508727.6688851733
33542,3864778.194490942
33543,4212943.360691303
33544,4063312.530551895
33545,2827600.289424792
33546,1999418.4297361025
33547,1951385.6413931225
33548,3166523.727147621
33549,4908056.3248921065
33550,3918544.0393896652
33551,4472784.887007601
33552,2630300.6019649035
33553,3536250.128405623
33554,1909935.9479764323
33555,3504768.915653092
33556,3335967.1495376904
33557,3700011.087476694
33558,3747533.3422089485
33559,4071470.3161731334
33560,4353696.437086219
33561,6098919.4441940915
33562,4127872.131160666
33563,1844274.2309361026
33564,4450448.828181237
33565,2763460.397345655
33566,4299595.703162665
33567,2938368.5703149475
33568,1935506.4668177494
33569,2474849.5422025267
33570,3756553.9221428083
33571,4634473.7164673135
33572,4294635.25726579
33573,5046084.497863922
33574,4546212.410073423
33575,5135912.457619159
33576,3257870.805807245
33577,4492054.661321445
33578,3738205.4274041695
33579,4527500.086495699
33580,5387148.010992192
33581,2872776.044336994
33582,4592474.371755062
33583,4382758.7637943635
33584,3663252.6469639214
33585,3149550.9270912902
33586,3823950.148990506
33587,3051941.3090661597
33588,2675647.8087554164
33589,8228205.05892941
33590,3963319.8953059223
33591,4252108.580254701
33592,3065553.946635001
33593,4112611.9770131153
33594,4009608.706529128
33595,5492724.908233623
33596,3448734.4643887896
33597,2853689.6572272885
33598,5762916.86305122
33599,4112611.9770131153
33600,4687848.405196379
33601,4676361.691610581
33602,3643405.8622598867
33603,9368872.820788514
33604,4056054.401574359
33605,3944212.0942076403
33606,4955174.528193589
33607,4677973.017632075
33608,3938264.3677545814
33609,3976439.1445411392
33610,2519338.594060362
33611,5303554.929386045
33612,1954601.683242163
33613,3672161.111290661
33614,5258394.245503476
33615,4731749.669845742
33616,1818733.477651818
33617,2590639.676742425
33618,4804507.55612148
33619,2947994.821351176
33620,5719148.447591095
33621,4584481.1392651405
33622,3175882.503401181
33623,4715728.723142156
33624,5145650.370385724
33625,3321261.600923915
33626,4857453.715593897
33627,3715799.893031171
33628,3918511.9808908924
33629,2019664.8077422793
33630,5910324.889948513
33631,6205072.470118451
33632,2583134.9139636937
33633,5118088.456032783
33634,4030532.1567879436
33635,2946297.384113255
33636,6535539.572078166
33637,3402156.9871902717
33638,3426273.880351801
33639,4769429.029854849
33640,4339341.491294936
33641,3610741.330296286
33642,4866597.363269284
33643,3205175.813352101
33644,4211317.288359726
33645,7421417.158435121
33646,5487393.762999556
33647,4765634.791719046
33648,2967857.653615759
33649,3988152.434757178
33650,3596206.379662123
33651,4477419.191601114
33652,2315987.966307941
33653,3380387.7363285497
33654,4016873.4814332016
33655,3253930.5022499217
33656,3450757.3848544643
33657,4758671.615345215
33658,2071654.6272744157
33659,3674076.216212009
33660,3891188.897931155
33661,3255345.0779907084
33662,4210538.707196025
33663,5145478.568156884
33664,4859929.416484186
33665,4144371.8323434717
33666,3170498.2342706067
33667,5327493.947052312
33668,4033738.3842676627
33669,4672654.4281952735
33670,4024024.221229062
33671,5092066.606959502
33672,8774916.797989469
33673,4016841.057661029
33674,4497515.46360962
33675,4823472.486275775
33676,3137751.9855915294
33677,3814046.6463978426
33678,3182492.527731767
33679,1989008.2639985846
33680,3839271.018488834
33681,3597684.8972108415
33682,3557716.187436005
33683,4247748.683584193
33684,4637757.25206778
33685,3443873.464357698
33686,6128446.523540241
33687,5641288.089346341
33688,2315136.8036120837
33689,6103222.521891802
33690,3909755.8947401755
33691,4717586.874645315
33692,4517802.492242764
33693,3773114.5497806123
33694,4974942.77839491
33695,4246886.549628954
33696,7993767.898189547
33697,4428175.249533817
33698,4961884.899200545
33699,2002478.7833342068
33700,5811724.974755046
33701,5758036.813763264
33702,3249126.1322143935
33703,4775000.816078249
33704,3368647.2332530967
33705,4345684.328010364
33706,3597726.0517168543
33707,3836312.3020865135
33708,4979236.700067892
33709,3094853.832864007
33710,4888229.680071511
33711,4779350.9656538945
33712,4881851.6248897035
33713,6668263.430338645
33714,5543799.595040259
33715,3639250.4847665443
33716,4378044.779684907
33717,4554291.374174563
33718,5190956.655145919
33719,8434035.620214075
33720,4043660.734197393
33721,2571531.901964799
33722,3440947.7352697523
33723,2982504.593692726
33724,5100918.09234322
33725,4598502.88434644
33726,7170339.3317598235
33727,2459155.9921580176
33728,5464086.1132158665
33729,1767309.7746644043
33730,4395295.380511513
33731,2408388.089180551
33732,4070075.979800253
33733,3464434.9406959037
33734,3441711.8911151537
33735,6065714.454183065
33736,4468775.169964839
33737,4334023.290161973
33738,5949556.158272449
33739,4390928.143671558
33740,3646546.7068995703
33741,3334051.818101696
33742,4697034.241103449
33743,4175845.237203603
33744,3781757.40517986
33745,2847435.59747204
33746,3491804.423731367
33747,5478308.874324944
33748,2893976.381030297
33749,3461932.9543417576
33750,3619487.661629439
33751,5999792.262154508
33752,4430253.774757908
33753,2849356.481460987
33754,3731268.106252765
33755,3746654.53920376
33756,4864929.573943372
33757,3325121.112823752
33758,5132365.043899752
33759,2101571.666987569
33760,4554795.969617059
33761,5096600.194806117
33762,4075406.191634083
33763,3591456.4697310487
33764,5791670.488603108
33765,4631037.880938654
33766,2855120.416727389
33767,4229359.2103381455
33768,3594044.9708211776
33769,4975783.181816917
33770,3350534.672137026
33771,3226367.5458070296
33772,4613592.906338324
33773,3100483.1737447907
33774,4052591.111744486
33775,6986087.559352333
33776,4233716.270872579
33777,3610741.330296286
33778,4030245.9394445117
33779,4132585.9731444134
33780,6917035.917832341
33781,1811781.9216813652
33782,4072849.8589978367
33783,3651983.2891357895
33784,4672654.4281952735
33785,3270806.1848068247
33786,3371488.704697125
33787,4723093.83858245
33788,4445419.783949462
33789,5776768.669393814
33790,2971780.9997165836
33791,1898310.9785556928
33792,4487813.707328637
33793,3435202.4823979908
33794,5628057.046396979
33795,1756552.7511436378
33796,3876212.680827107
33797,2835491.590743597
33798,4312829.5139877545
33799,4778015.626918672
33800,3525869.685075026
33801,2899861.8679495733
33802,5161592.046044759
33803,3108704.7230005595
33804,3584454.2896007514
33805,7103255.716105292
33806,1837187.8919893089
33807,1820055.8520489032
33808,4274208.581499564
33809,3901699.182229994
33810,3342472.955655709
33811,4028273.9822943946
33812,5481960.579434008
33813,4354803.683755502
33814,3147247.3286659913
33815,3371488.704697125
33816,4825774.315262322
33817,3051464.5052617686
33818,4647703.644301956
33819,2780649.8866420346
33820,4442249.20021541
33821,2387390.940355927
33822,3658840.807049855
33823,4029736.6967416396
33824,4342935.230314534
33825,4607660.180740503
33826,3836994.9217020306
33827,3984838.1274767313
33828,4396570.705828104
33829,3420421.802367073
33830,5388071.001472459
33831,5162940.302166199
33832,8256056.0592090795
33833,5769759.936557191
33834,3821248.338662507
33835,1918902.3053697683
33836,1775555.6652091958
33837,4582594.765342072
33838,5069084.669926853
33839,4368493.090074561
33840,4126792.923415088
33841,6311451.727192746
33842,1925673.8774033869
33843,2953789.9988037325
33844,4502905.092018517
33845,3461652.5709080226
33846,3229739.0133601744
33847,4347197.395010601
33848,4387067.098144179
33849,4961147.380862631
33850,3649064.68052844
33851,2571531.901964799
33852,3606881.996943676
33853,4922039.39934487
33854,2560196.568008576
33855,4792456.13821833
33856,2362585.3563707774
33857,9547809.580244819
33858,3663514.1006862326
33859,3847061.708940396
33860,3793359.7711961344
33861,4232417.02627727
33862,3028289.337029964
33863,4028054.42248642
33864,5021256.672069774
33865,5196117.710321396
33866,6808550.740180831
33867,4210757.295259877
33868,4233563.4815688
33869,5405144.652951691
33870,5274215.68668731
33871,1767773.398852079
33872,6104772.398369025
33873,5653595.696748855
33874,4497515.46360962
33875,3756553.9221428083
33876,2250559.990472692
33877,4151811.6565090246
33878,4310994.385066045
33879,5037357.539470312
33880,4102830.583652343
33881,3949812.45399093
33882,5790020.713627705
33883,4325005.827153348
33884,4655391.7047194205
33885,3622454.031169516
33886,3624753.426226
33887,4500555.018156021
33888,3713378.2998286714
33889,4774925.191635322
33890,5175548.733282342
33891,2376096.8738011452
33892,4241768.498691235
33893,2675279.357607422
33894,2988066.1260140757
33895,2789392.7604952203
33896,4446234.340161519
33897,3955285.401098259
33898,3703907.4107506117
33899,2095317.2914372738
33900,4986365.474950529
33901,4981429.027109932
33902,3584220.0998755614
33903,1988939.299844596
33904,3450625.3864922244
33905,4441373.2060118
33906,2914753.677125233
33907,3093564.141505755
33908,1816168.9890230405
33909,3865361.577650257
33910,3486197.759196853
33911,4293648.253131937
33912,4299995.64285941
33913,2685748.794458604
33914,6796056.561354126
33915,4706347.837282837
33916,4199155.56122219
33917,2808432.186748365
33918,3682997.720540212
33919,4429645.82566091
33920,4564906.885474396
33921,4285000.127495459
33922,5301239.468247415
33923,3483940.4070935016
33924,4173702.352396267
33925,4838511.5664329715
33926,4292602.453835478
33927,5631835.031915272
33928,4148121.926238844
33929,4927229.353510241
33930,3845739.271137526
33931,1982392.4494272026
33932,2861200.1997485743
33933,3670837.4324940834
33934,4713796.395958021
33935,2362585.3563707774
33936,3686174.990495678
33937,4152396.1513207788
33938,5154068.287892002
33939,1773089.9176407924
33940,2567344.2144755037
33941,4076996.1062239693
33942,2855120.416727389
33943,1973125.491793382
33944,4111670.238676734
33945,6198463.994526408
33946,4107295.905744848
33947,4362970.373914209
33948,4094241.0415007807
33949,2687141.580904107
33950,3413011.1596114044
33951,4703823.505989793
33952,4444573.465779941
33953,4172401.081528172
33954,3996265.4931783676
33955,2871277.002336048
33956,4481978.136401506
33957,6830310.542056328
33958,3159535.7780088615
33959,4250603.273168708
33960,4258800.78755641
33961,1972990.4034299462
33962,4367936.111493988
